Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Barang,66403854,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Edukasi Geologi dan Praktik Pertambangan yang Baik Bagi Masyarakat,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,10350000
Penyedia,Jasa Lainnya,63653237,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Jasa Media Online 1,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,239201000
Penyedia,Jasa Lainnya,64162341,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Pemeliharaan AC,PUSAT VULKANOLOGI DAN MITIGASI BENCANA GEOLOGI,Ya,APBN,2026,28670000
Penyedia,Jasa Lainnya,64458333,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kantor Inspektur Tambang Provinsi Papua Pegunungan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,180000000
Penyedia,Jasa Lainnya,63619960,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor ,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,27040000
Penyedia,Jasa Lainnya,65481310,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Penilaian Kualitas dan Kuantitas  Stokpile Batubara Rambo dan Harmoni,DIREKTORAT JENDERAL PENEGAKAN HUKUM ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,200000000
Penyedia,Barang,62297356,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,2721000
Penyedia,Barang,63796559,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Pada  8012.ABI.004.051 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,3772000
Penyedia,Jasa Lainnya,64137084,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Satuan biaya transportasi darat dari Bandung ke Bandung Barat,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,12100000
Penyedia,Barang,66028270,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/jasa Kendaraan Listrik Penunjang Layanan Pelatihan dan Sertifikasi,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,500000000
Penyedia,Barang,66300695,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,11375000
Penyedia,Barang,63798738,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Bahan Perlengkapan Komputer,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,896000
Penyedia,Barang,63793347,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Snack Rapat Biasa D.K.I.  JAKARTA,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,9120000
Penyedia,Barang,63619537,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Melaksanakan Layanan Kerumahtanggaan,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,32400000
Penyedia,Barang,64135766,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Phosporic Acid 85 %,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,5448000
Penyedia,Barang,62489980,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Modal Peralatan dan Mesin (Dana BLU),BALAI BESAR PENGUJIAN MINYAK DAN GAS BUMI LEMIGAS,Tidak,APBN,2026,77505000
Penyedia,Jasa Konsultansi,64167050,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III (D.K.I.  JAKARTA) Persiapan Pemutakhiran Data dan Neraca Sumber Daya Batubara,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,8030000
Penyedia,Jasa Lainnya,63725694,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengurasan dan pembersihan water ground tank 9,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,865000
Penyedia,Jasa Lainnya,66421577,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/jasa Konsumsi Pelatihan dan Sertifikasi Scaffolding Level Operator,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,149400000
Penyedia,Jasa Lainnya,66031263,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Operasional Layanan BLU,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,272160000
Penyedia,Barang,63620775,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Layanan Penyusunan Regulasi Hilir Migas,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,20000000
Penyedia,Barang,64178410,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Operasional Lainnya,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,420000000
Penyedia,Barang,64354057,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Penyusunan Produk dan Publikasi PSG,PUSAT SURVEY GEOLOGI,Ya,APBN,2026,1000000
Penyedia,Jasa Lainnya,64137088,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi BANDUNG - SURABAYA,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,8568000
Penyedia,Barang,64306168,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Lab Hulu,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66346168,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Pemeliharaan Peralatan dan Mesin,PUSAT PENGELOLAAN BARANG MILIK NEGARA,Ya,APBN,2026,236748000
Penyedia,Barang,64353820,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Layanan Kehumasan PSG,PUSAT SURVEY GEOLOGI,Ya,APBN,2026,3284000
Penyedia,Barang,65877397,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan - Penguatan Budaya Kerja dan Citra Institusi ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,27790000
Swakelola,-,42033786,-,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Gedung Pertemuan,BALAI PENYELIDIKAN DAN PENGEMBANGAN TEKNOLOGI KEBENCANAAN GEOLOGI,Tidak,APBN,2026,1000000
Penyedia,Jasa Lainnya,63653239,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Jasa Media Monitoring,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,440648000
Penyedia,Jasa Lainnya,66305192,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Transportasi ke Bogor,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,540000
Penyedia,Jasa Lainnya,63627187,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan XRF PANalytical Axios Max,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,121000000
Penyedia,Pekerjaan Konstruksi,63531729,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharan Gedung/Bangunan Kantor Bertingkat,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,1947936000
Penyedia,Jasa Lainnya,63531744,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Server dan Aplikasi,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,160000000
Penyedia,Barang,64368137,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Snack Rapat Biasa ACEH,BADAN PENGELOLA MIGAS ACEH,Ya,APBN,2026,2351000
Penyedia,Barang,65151190,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Penggandaan dan Penjilidan laporan Evaluasi dan Verifikasi Pemasangan Tanda Batas WIUP/WIUPK Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,56000
Penyedia,Jasa Lainnya,64202474,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Transportasi dari dan/atau ke Terminal Bus/Stasiun/Bandara/Pelabuhan Dalam Rangka Perjalanan Dinas Dalam Negeri (Aceh) Pelaksanaan Pemutakhiran Data dan Neraca Sumber Batubara,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,738000
Penyedia,Barang,65577857,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,2430000
Penyedia,Jasa Lainnya,65010384,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,25530000
Penyedia,Barang,65150403,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota - Fasilitasi Investasi Subsektor Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,193896000
Penyedia,Barang,64306149,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,13376000
Penyedia,Barang,66345368,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Cetak Laporan,PUSAT PENGELOLAAN BARANG MILIK NEGARA,Ya,APBN,2026,321000
Penyedia,Jasa Lainnya,66759947,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Kalibrasi/Pemeliharaan Peralatan: 1. Conveyor A 2. Conveyor B 3. Hammer Mill & Screw 4. Vibrating Screen 5. Elektrikal 6. Finishing,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,199894350
Penyedia,Barang,66430260,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,SEKRETARIAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,22070000
Penyedia,Jasa Lainnya,64137081,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (JAWA  BARAT),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,158760000
Penyedia,Barang,65586345,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,21316000
Penyedia,Barang,63839368,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,1164000
Penyedia,Barang,63636047,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Publikasi Buletin,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,20375000
Penyedia,Barang,64135854,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Besi siku lubang,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,516000
Penyedia,Barang,65544552,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Bahan dan Perlengkapan Jasa Pengelola Gedung,BALAI KONSERVASI AIR TANAH,Ya,APBN,2026,20000000
Penyedia,Jasa Lainnya,63621644,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Layanan Perbendaharaan dan Peningkatan Capaian Nilai Indikator Kinerja Pelaksanaan Anggaran,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,26852000
Penyedia,Barang,65935176,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi - Evaluasi Capaian Kinerja Ditjen Mineral dan Batubara  ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,11092000
Penyedia,Barang,66438286,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DIREKTORAT JENDERAL MINYAK DAN GAS BUMI,Ya,APBN,2026,18652000
Penyedia,Barang,64975421,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Keperluan Perkantoran,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,14328000
Penyedia,Barang,63525698,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Obat-obatan dan Bahan Suplemen Lainnya,BALAI BESAR SURVEI DAN PEMETAAN GEOLOGI KELAUTAN,Ya,APBN,2026,149035000
Penyedia,Jasa Lainnya,64306203,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Langganan Jurnal Ilmiah Elektronik,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,16660000
Penyedia,Jasa Lainnya,63839195,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Jasa Lainnya,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,88000000
Penyedia,Jasa Lainnya,65182795,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Sulawesi  Utara) Penyusunan Dokumen Rancangan Norma, Standar, Pedoman, Kriteria Aspek Keselamatan Pertambangan Minerba",DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,78960000
Penyedia,Jasa Lainnya,66228302,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengadaan Barang/jasa Pembuatan Media Pembelajaran Digital dalam Bentuk Bahan Tayang Interaktif,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI,Ya,APBN,2026,675000000
Penyedia,Barang,65178155,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Pada 1909.EBA.962.060 ,SEKRETARIAT JENDERAL DEWAN ENERGI NASIONAL,Ya,APBN,2026,5967000
Penyedia,Barang,64089354,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan Pelaksanaan Sarasehan Geologi Populer,MUSEUM GEOLOGI,Ya,APBN,2026,94487000
Penyedia,Barang,65010744,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,55954000
Penyedia,Barang,64978251,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Evaluasi Kegiatan dan Pelaporan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,7200000
Penyedia,Jasa Lainnya,64045501,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah Layanan Pertimbangan Hukum,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,111780000
Penyedia,Barang,64223729,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (Jawa  Barat),DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,45270000
Penyedia,Jasa Lainnya,64059490,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Sewa Kendaraan Roda 4 (Jawa  Barat) Penyelidikan Situs Koleksi Garut,MUSEUM GEOLOGI,Ya,APBN,2026,6899000
Penyedia,Jasa Lainnya,66473433,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pembinaan Mahasiswa ,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,20480000
Penyedia,Barang,63431387,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi Koordinasi dan Evaluasi Penyusunan Rancangan Peraturan Perundang-undangan dan Instrumen Hukum Lainnya,INSPEKTORAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,13065000
Penyedia,Jasa Lainnya,63627171,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Gedung Tidak Bertingkat (Bangunan Gedung Tempat Ibadah Permanen),PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,16016000
Penyedia,Barang,63612469,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi (ATK) Pengelolaan Sistem Mutu Laboratorium Pengujian dan Laboratorium Kalibrasi (SNI ISO 17025:2017),BALAI BESAR SURVEI DAN PENGUJIAN KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,1562000
Penyedia,Barang,66632618,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,900000
Penyedia,Barang,65699197,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,376000
Penyedia,Barang,65693465,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,BALAI PENDIDIKAN DAN PELATIHAN TAMBANG BAWAH TANAH DI SAWAH LUNTO,Ya,APBN,2026,7281000
Penyedia,Pekerjaan Konstruksi,63725689,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan Darurat Gedung dan Bangunan Lainnya Asrama,POLITEKNIK ENERGI DAN MINERAL AKAMIGAS,Ya,APBN,2026,103650000
Penyedia,Jasa Lainnya,65978131,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota - Penyiapan Bahan Koordinasi dan Kebijakan Subsektor Minerba  ,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,168600000
Penyedia,Barang,64162762,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Snack Rapat Biasa,PUSAT VULKANOLOGI DAN MITIGASI BENCANA GEOLOGI,Ya,APBN,2026,6600000
Penyedia,Barang,66304651,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,22148000
Penyedia,Barang,63793356,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Makan Rapat Biasa D.K.I.  JAKARTA,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,22800000
Penyedia,Jasa Lainnya,66165233,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Evaluasi Pendidikan dan Pembelajaran,POLITEKNIK ENERGI DAN PERTAMBANGAN BANDUNG,Ya,APBN,2026,1052000
Penyedia,Barang,63839118,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,1012000
Penyedia,Barang,63431235,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Barang Persediaan Barang Konsumsi,INSPEKTORAT JENDERAL KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Ya,APBN,2026,1813000
Penyedia,Barang,65040337,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,ATK - Evaluasi Kebijakan dan Isu Strategis Sub Sektor Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,10500000
Penyedia,Jasa Lainnya,63621466,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Belanja Bahan Menyusun Laporan Keuangan, akuntansi BMN dan Tindak Lanjut TLHP BPH Migas",BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,11250000
Penyedia,Barang,63855572,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Aplikasi Pendukung Perkantoran,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,125000000
Penyedia,Jasa Lainnya,64059499,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Sewa Kendaraan Roda 4 (Jawa  Barat) Ekskavasi Paleontologi Subang, Jawa Barat",MUSEUM GEOLOGI,Ya,APBN,2026,17784000
Penyedia,Jasa Lainnya,64162349,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Fumigasi Buku Perpustakaan dan Arsip,PUSAT VULKANOLOGI DAN MITIGASI BENCANA GEOLOGI,Ya,APBN,2026,86183000
Penyedia,Jasa Lainnya,64161407,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Biaya Penginapan Perjalanan Dinas Pejabat Eselon III/Golongan IV (D.K.I.  JAKARTA) Persiapan Penyusunan Data dan Informasi Sumber Daya Geologi Untuk Pengusulan Wilayah Usaha Pertambangan Batubara,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Ya,APBN,2026,2976000
Penyedia,Barang,65578024,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Bahan,SEKRETARIAT BADAN PENGEMBANGAN SUMBER DAYA MANUSIA ENERGI DAN SUMBER DAYA MINRAL,Ya,APBN,2026,2025000
Penyedia,Jasa Lainnya,63604699,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Paket Fullboard Es I  II - Koordinasi Dalam Rangka Percepatan Pembangunan Ruas Pipa Transmisi dan Distribusi Gas Bumi,BADAN PENGATUR HILIR MINYAK DAN GAS BUMI BPH MIGAS,Ya,APBN,2026,143880000
Penyedia,Barang,63793352,Dikecualikan,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Bahan Perlengkapan Komputer,DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,1681000
Penyedia,Barang,65039521,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,ATK - Evaluasi dan Penyiapan Wilayah Penugasan Mineral dan Batubara,DITJEN MINERAL DAN BATUBARA,Ya,APBN,2026,18381000
Penyedia,Barang,63402398,E-Purchasing,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pengelolaan Jaringan Teknologi Informasi dan Komunikasi PPSDM Geominerba,PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA GEOLOGI MINERAL DAN BATUBARA,Ya,APBN,2026,183000000
Penyedia,Jasa Lainnya,65544323,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Pemeliharaan dan Operasionalisasi Kendaraan,BALAI KONSERVASI AIR TANAH,Ya,APBN,2026,67500000
Penyedia,Barang,63661764,Penunjukan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,"Stood Bar, Table Bar, Meja Resepsionis",DIREKTORAT JENDERAL ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI,Ya,APBN,2026,14000000
Penyedia,Jasa Lainnya,66092931,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Belanja Penyediaan Barang dan Jasa BLU Lainnya BLU B 525119,BALAI BESAR PENGUJIAN MINERAL DAN BATUBARA TEKMIRA,Ya,APBN,2026,395318000
Penyedia,Barang,64135823,Pengadaan Langsung,KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL,Switch Pressure No TF 4 Psi BR,PUSAT SUMBER DAYA MINERAL BATUBARA DAN PANAS BUMI,Tidak,APBN,2026,5077000
